fin_year,flow,budget_category,budget_entry,flow_type,value
2013,income,SEEs,SEEs under the Ministry of Mines,Other General Revenues,283537.498
2013,income,SEEs,SEEs under the Ministry of Rail Transportation,Other General Revenues,102431.399
2013,income,SEEs,SEEs under the Ministry of Rail Transportation,Capital Receipts,1
2013,income,SEEs,SEEs under the Ministry of Rail Transportation,Loan drawdown,82652.694
2013,income,SEEs,SEEs under the Ministry of Transportation,Other General Revenues,78832.72
2013,income,Union Institutions,Union Attorney General,Other General Revenues,10.69
2013,income,Union Institutions,Union Auditor General,Other General Revenues,17.648
2013,income,Union Institutions,Union Auditor General,Capital Receipts,0.003
2013,income,Union Institutions,Union Civil Service Board,Other General Revenues,17.68
2013,income,Union Institutions,Union Government,Other General Revenues,16
2013,income,Union Institutions,Union Government,Capital Receipts,0.15
2013,income,Union Institutions,Union Parliament,Other General Revenues,2
2013,income,Union Institutions,Union Supreme Court,Other General Revenues,3.6
2014,expenditure,CDC,Garrison City,General Expenditure,772.233
2014,expenditure,CDC,Garrison City,General Expenditure,17.148
2014,expenditure,CDC,Garrison City,Interest payments,0
2014,expenditure,CDC,Garrison City,Interest payments,0
2014,expenditure,CDC,Garrison City,Aid,0
2014,expenditure,CDC,Garrison City,Aid,0
2014,expenditure,CDC,Garrison City,Capital Expenditure,72.9
2014,expenditure,CDC,Garrison City,Capital Expenditure,0
2014,expenditure,CDC,Garrison City,Borrowing,0
2014,expenditure,CDC,Garrison City,Borrowing,0
2014,expenditure,CDC,Garrison City,Expenditure for loans,0
2014,expenditure,CDC,Garrison City,Expenditure for loans,0
2014,expenditure,CDC,Garrison City,Savings,0
2014,expenditure,CDC,Garrison City,Savings,0
2014,expenditure,CDC,Garrison City,expenditure with own budget,0
2014,expenditure,CDC,Garrison City,expenditure with own budget,0
2014,expenditure,CDC,NPT,General Expenditure,5311.034
2014,expenditure,CDC,NPT,General Expenditure,0
2014,expenditure,CDC,NPT,Interest payments,0
2014,expenditure,CDC,NPT,Interest payments,0
2014,expenditure,CDC,NPT,Aid,13720.13
2014,expenditure,CDC,NPT,Aid,1500
2014,expenditure,CDC,NPT,Capital Expenditure,126310.336
2014,expenditure,CDC,NPT,Capital Expenditure,24953.855
2014,expenditure,CDC,NPT,Borrowing,0
2014,expenditure,CDC,NPT,Borrowing,0
2014,expenditure,CDC,NPT,Expenditure for loans,0
2014,expenditure,CDC,NPT,Expenditure for loans,0
2014,expenditure,CDC,NPT,Savings,0
2014,expenditure,CDC,NPT,Savings,0
2014,expenditure,CDC,NPT,expenditure with own budget,0
2014,expenditure,CDC,NPT,expenditure with own budget,0
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,General Expenditure,179704.013
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,General Expenditure,3006.343
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Interest payments,1252.531
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Interest payments,1903.33
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Aid,76.118
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Aid,6.766
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Capital Expenditure,232565.61
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Capital Expenditure,38202.735
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Expenditure for loans,5680.053
2014,expenditure,Ministries and Departments,Agriculture and Irrigation,Expenditure for loans,2436.082
2014,expenditure,Ministries and Departments,Border Affairs,General Expenditure,14721.312
2014,expenditure,Ministries and Departments,Border Affairs,General Expenditure,1143.336
2014,expenditure,Ministries and Departments,Border Affairs,Interest payments,76.082
2014,expenditure,Ministries and Departments,Border Affairs,Interest payments,0.6
2014,expenditure,Ministries and Departments,Border Affairs,Aid,27582.911
2014,expenditure,Ministries and Departments,Border Affairs,Aid,2303
2014,expenditure,Ministries and Departments,Border Affairs,Capital Expenditure,223065.19
2014,expenditure,Ministries and Departments,Border Affairs,Capital Expenditure,1332.82
2014,expenditure,Ministries and Departments,Border Affairs,Expenditure for loans,779.063
2014,expenditure,Ministries and Departments,Border Affairs,Expenditure for loans,6
2014,expenditure,Ministries and Departments,Co-operative,General Expenditure,2420.912
2014,expenditure,Ministries and Departments,Co-operative,General Expenditure,46.413
2014,expenditure,Ministries and Departments,Co-operative,Interest payments,980
2014,expenditure,Ministries and Departments,Co-operative,Aid,2979.2
2014,expenditure,Ministries and Departments,Co-operative,Capital Expenditure,1715.198
2014,expenditure,Ministries and Departments,Co-operative,Capital Expenditure,148.178
2014,expenditure,Ministries and Departments,Co-operative,Borrowing,98000
2014,expenditure,Ministries and Departments,Commerce ,General Expenditure,6792.658
2014,expenditure,Ministries and Departments,Commerce ,General Expenditure,2096.133
2014,expenditure,Ministries and Departments,Commerce ,Interest payments,3.216
2014,expenditure,Ministries and Departments,Commerce ,Aid,496.97
2014,expenditure,Ministries and Departments,Commerce ,Aid,33.321
2014,expenditure,Ministries and Departments,Commerce ,Capital Expenditure,2650.735
2014,expenditure,Ministries and Departments,Commerce ,Capital Expenditure,269.62
2014,expenditure,Ministries and Departments,Commerce ,expenditure with own budget,10410.289
2014,expenditure,Ministries and Departments,Communication and Information Technology,General Expenditure,275.79
2014,expenditure,Ministries and Departments,Communication and Information Technology,General Expenditure,20.252
2014,expenditure,Ministries and Departments,Communication and Information Technology,Aid,141.393
2014,expenditure,Ministries and Departments,Communication and Information Technology,Capital Expenditure,1970.771
2014,expenditure,Ministries and Departments,Construction,General Expenditure,85833.96
2014,expenditure,Ministries and Departments,Construction,Interest payments,1214.563
2014,expenditure,Ministries and Departments,Construction,Capital Expenditure,243054.708
2014,expenditure,Ministries and Departments,Construction,Capital Expenditure,28652.761
2014,expenditure,Ministries and Departments,Culture,General Expenditure,8237.724
2014,expenditure,Ministries and Departments,Culture,General Expenditure,661.415
2014,expenditure,Ministries and Departments,Culture,Aid,0.8
2014,expenditure,Ministries and Departments,Culture,Capital Expenditure,4314.897
2014,expenditure,Ministries and Departments,Culture,Capital Expenditure,1537.561
2014,expenditure,Ministries and Departments,Defence,General Expenditure,1177244.486
2014,expenditure,Ministries and Departments,Defence,Interest payments,34.915
2014,expenditure,Ministries and Departments,Defence,Interest payments,3.104
2014,expenditure,Ministries and Departments,Defence,Capital Expenditure,1067365.603
2014,expenditure,Ministries and Departments,Defence,Capital Expenditure,44167.889
2014,expenditure,Ministries and Departments,Defence,Expenditure for loans,189.398
2014,expenditure,Ministries and Departments,Defence,Expenditure for loans,16.835
2014,expenditure,Ministries and Departments,Education,General Expenditure,685375.34
2014,expenditure,Ministries and Departments,Education,General Expenditure,1463.24
2014,expenditure,Ministries and Departments,Education,Aid,67.293
2014,expenditure,Ministries and Departments,Education,Aid,19.282
2014,expenditure,Ministries and Departments,Education,Capital Expenditure,222533.991
2014,expenditure,Ministries and Departments,Electric Power,General Expenditure,17304.092
2014,expenditure,Ministries and Departments,Electric Power,Interest payments,4523.082
2014,expenditure,Ministries and Departments,Electric Power,Capital Expenditure,154667.354
2014,expenditure,Ministries and Departments,Electric Power,Capital Expenditure,34786.332
2014,expenditure,Ministries and Departments,Electric Power,Borrowing,30880.45
2014,expenditure,Ministries and Departments,Electric Power,Expenditure for loans,829.606
2014,expenditure,Ministries and Departments,Electric Power,Expenditure for loans,270.341
2014,expenditure,Ministries and Departments,Energy,General Expenditure,385.818
2014,expenditure,Ministries and Departments,Energy,General Expenditure,26.605
2014,expenditure,Ministries and Departments,Energy,Capital Expenditure,41.971
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,General Expenditure,10854.912
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,General Expenditure,255.51
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Aid,236.492
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Aid,22.843
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Capital Expenditure,3797.444
2014,expenditure,Ministries and Departments,Environmental Conservation and Forestry,Capital Expenditure,277.029
2014,expenditure,Ministries and Departments,Finance and Revenue,General Expenditure,15914.987
2014,expenditure,Ministries and Departments,Finance and Revenue,General Expenditure,107.02
2014,expenditure,Ministries and Departments,Finance and Revenue,Interest payments,720347.573
2014,expenditure,Ministries and Departments,Finance and Revenue,Aid,107749.33
2014,expenditure,Ministries and Departments,Finance and Revenue,Capital Expenditure,5557.03
2014,expenditure,Ministries and Departments,Finance and Revenue,Capital Expenditure,148.5
2014,expenditure,Ministries and Departments,Finance and Revenue,Expenditure for loans,61165.702
2014,expenditure,Ministries and Departments,Finance and Revenue,Savings,0.305
2014,expenditure,Ministries and Departments,Finance and Revenue,expenditure with own budget,20979.339
2014,expenditure,Ministries and Departments,Foreign Affairs,General Expenditure,35522.741
2014,expenditure,Ministries and Departments,Foreign Affairs,General Expenditure,1659.444
2014,expenditure,Ministries and Departments,Foreign Affairs,Aid,4390.12
2014,expenditure,Ministries and Departments,Foreign Affairs,Capital Expenditure,17411.099
2014,expenditure,Ministries and Departments,Foreign Affairs,Capital Expenditure,2.288
2014,expenditure,Ministries and Departments,Health,General Expenditure,303054.213
2014,expenditure,Ministries and Departments,Health,General Expenditure,3959.723
2014,expenditure,Ministries and Departments,Health,Aid,1023.328
2014,expenditure,Ministries and Departments,Health,Capital Expenditure,195228.762
2014,expenditure,Ministries and Departments,Health,Capital Expenditure,25307.831
2014,expenditure,Ministries and Departments,Home Affairs,General Expenditure,164657.155
2014,expenditure,Ministries and Departments,Home Affairs,General Expenditure,11334.172
2014,expenditure,Ministries and Departments,Home Affairs,Interest payments,4.455
2014,expenditure,Ministries and Departments,Home Affairs,Aid,53.129
2014,expenditure,Ministries and Departments,Home Affairs,Aid,4.722
2014,expenditure,Ministries and Departments,Home Affairs,Capital Expenditure,79234.047
2014,expenditure,Ministries and Departments,Home Affairs,Capital Expenditure,17890.853
2014,expenditure,Ministries and Departments,Home Affairs,Expenditure for loans,33.091
2014,expenditure,Ministries and Departments,Home Affairs,Expenditure for loans,0.96
2014,expenditure,Ministries and Departments,Hotel and Tourism,General Expenditure,751.117
2014,expenditure,Ministries and Departments,Hotel and Tourism,General Expenditure,22.967
2014,expenditure,Ministries and Departments,Hotel and Tourism,Capital Expenditure,23.245
2014,expenditure,Ministries and Departments,Immigration and Populations,General Expenditure,24400.197
2014,expenditure,Ministries and Departments,Immigration and Populations,General Expenditure,124.788
2014,expenditure,Ministries and Departments,Immigration and Populations,Capital Expenditure,2463.331
2014,expenditure,Ministries and Departments,Industry,General Expenditure,4233.009
